chrom	start	end	cn	bias	valid
X	81250000	81300000	1.1537244503078985	0.9437359762983532	True
X	81300000	81350000	1.1537244503078985	0.9635772886668434	True
X	81350000	81400000	1.1537244503078985	0.9844069854156272	True
X	81400000	81450000	1.1537244503078985	0.977260469467848	True
X	81450000	81500000	1.1537244503078985	0.9984319374967701	True
X	81500000	81550000	1.1537244503078985	0.8525256408586184	True
X	81550000	81600000	1.1537244503078985	1.0880869987625448	True
X	81600000	81650000	1.1537244503078985	0.9754858668149707	True
X	81650000	81700000	1.1537244503078985	0.8783100645198164	True
X	81700000	81750000	1.1537244503078985	0.9198327438427094	True
X	81750000	81800000	1.1537244503078985	0.9189242459294316	True
X	81800000	81850000	1.1537244503078985	1.074504119242447	True
X	81850000	81900000	1.1537244503078985	0.9832777094573035	True
X	81900000	81950000	1.1537244503078985	1.0304504954784772	True
X	81950000	82000000	1.1537244503078985	0.8639326244743132	True
X	82000000	82050000	1.1537244503078985	1.0218092652815962	True
X	82050000	82100000	1.1537244503078985	1.0289158606219415	True
X	82100000	82150000	1.1537244503078985	0.9066474675596027	True
X	82150000	82200000	1.1537244503078985	0.9924754986489814	True
X	82200000	82250000	1.1537244503078985	0.810604863770591	True
X	82250000	82300000	1.1537244503078985	0.9356946657193705	True
X	82300000	82350000	1.1537244503078985	0.9105067703725487	True
X	82350000	82400000	1.1537244503078985	0.9647628359223823	True
X	82400000	82450000	1.1537244503078985	0.9462187627400438	True
X	82450000	82500000	1.1537244503078985	1.0085044677673052	True
X	82500000	82550000	1.1537244503078985	0.9484857558682901	True
X	82550000	82600000	1.1537244503078985	0.9761632875630583	True
X	82600000	82650000	1.1537244503078985	0.8858876052638365	True
X	82650000	82700000	1.1537244503078985	0.9984421165265547	True
X	82700000	82750000	1.1537244503078985	0.9762132290392077	True
X	82750000	82800000	1.1537244503078985	0.9095253027476026	True
X	82800000	82850000	1.1537244503078985	0.8701458656345938	True
X	82850000	82900000	1.1537244503078985	0.9419358521899401	True
X	82900000	82950000	1.1537244503078985	0.9894371635331073	True
X	82950000	83000000	1.1537244503078985	0.84565416949929	True
X	83000000	83050000	1.1537244503078985	0.935064677541452	True
X	83050000	83100000	1.1537244503078985	0.9385192823686345	True
X	83100000	83150000	1.1537244503078985	0.9019983163415388	True
X	83150000	83200000	1.1537244503078985	1.0435679719573299	True
X	83200000	83250000	1.1537244503078985	0.9353904803071905	True
X	83250000	83300000	1.1537244503078985	0.8225165708455663	True
X	83300000	83350000	1.1537244503078985	0.9003013197566234	True
X	83350000	83400000	1.1537244503078985	0.9753782484525633	True
X	83400000	83450000	1.1537244503078985	0.9579275618476115	True
X	83450000	83500000	1.1537244503078985	0.9414752677312879	True
X	83500000	83550000	1.1537244503078985	0.9351351657612947	True
X	83550000	83600000	1.1537244503078985	0.9676224325779578	True
X	83600000	83650000	1.1537244503078985	0.9215208177344991	True
X	83650000	83700000	1.1537244503078985	0.9623460375118017	True
X	83700000	83750000	1.1537244503078985	0.9884257703339738	True
X	83750000	83800000	1.1537244503078985	1.017627308826596	True
X	83800000	83850000	1.1537244503078985	0.8439665050990981	True
X	83850000	83900000	1.1537244503078985	0.9239212806180256	True
X	83900000	83950000	1.1537244503078985	0.9575765784719475	True
X	83950000	84000000	1.1537244503078985	0.9329905352409972	True
X	84000000	84050000	1.1537244503078985	1.0168796161491866	True
X	84050000	84100000	1.1537244503078985	0.8737257508913711	True
X	84100000	84150000	1.1537244503078985	0.892690422195372	True
X	84150000	84200000	1.1537244503078985	1.1196017019047482	True
X	84200000	84250000	1.1537244503078985	0.9270600767559094	True
X	84250000	84300000	1.1537244503078985	1.1296133886095914	True
X	84300000	84350000	1.1537244503078985	1.026153944487199	True
X	84350000	84400000	1.1537244503078985	1.082870275554593	True
X	84400000	84450000	1.1537244503078985	1.031871761550361	True
X	84450000	84500000	1.1537244503078985	0.9803827427417408	True
X	84500000	84550000	1.1537244503078985	0.9481460153481635	True
X	84550000	84600000	1.1537244503078985	0.9364665088812111	True
X	84600000	84650000	1.1537244503078985	0.9882485998413796	True
X	84650000	84700000	1.1537244503078985	0.9822445940836426	True
X	84700000	84750000	1.1537244503078985	0.9210835767855167	True
X	84750000	84800000	1.1537244503078985	1.0233517671011816	True
X	84800000	84850000	1.1537244503078985	1.013761572718776	True
X	84850000	84900000	1.1537244503078985	1.0629782539522568	True
X	84900000	84950000	1.1537244503078985	0.9681016223810396	True
X	84950000	85000000	1.1537244503078985	1.0205181041030487	True
X	85000000	85050000	1.1537244503078985	0.8605786975377769	True
X	85050000	85100000	1.1537244503078985	0.8779220023203129	True
X	85100000	85150000	1.1537244503078985	0.8429242908438015	True
X	85150000	85200000	1.1537244503078985	0.9906468809045613	True
X	85200000	85250000	1.1537244503078985	0.8997758124979368	True
X	85250000	85300000	1.1537244503078985	1.0541015924922523	True
X	85300000	85350000	1.1537244503078985	0.9650646480788496	True
X	85350000	85400000	1.1537244503078985	1.1093120688157947	True
X	85400000	85450000	1.1537244503078985	1.1129792667725813	True
X	85450000	85500000	1.1537244503078985	1.0742435709523517	True
X	85500000	85550000	1.1537244503078985	0.9854045124076668	True
X	85550000	85600000	1.1537244503078985	0.886843137292172	True
X	85600000	85650000	1.1537244503078985	0.9565187604947506	True
X	85650000	85700000	1.1537244503078985	1.0287560908766789	True
X	85700000	85750000	1.1537244503078985	0.9931397308317916	True
X	85750000	85800000	1.1537244503078985	1.0483270715931403	True
X	85800000	85850000	1.1537244503078985	0.9173100111619958	True
X	85850000	85900000	1.1537244503078985	0.9918384590522831	True
X	85900000	85950000	1.1537244503078985	0.9764586983625938	True
X	85950000	86000000	1.1537244503078985	1.0340737581134347	True
X	86000000	86050000	1.1537244503078985	0.9918046767112378	True
X	86050000	86100000	1.1537244503078985	0.9429876408742639	True
X	86100000	86150000	1.1537244503078985	1.0862267129112417	True
X	86150000	86200000	1.1537244503078985	0.7772929132540208	True
X	86200000	86250000	1.1537244503078985	0.9470007048705545	True
X	86250000	86300000	1.1537244503078985	1.0320732499195155	True
X	86300000	86350000	1.1537244503078985	1.0308307583732346	True
X	86350000	86400000	1.1537244503078985	0.836567049572876	True
X	86400000	86450000	1.1537244503078985	0.9580080928510203	True
X	86450000	86500000	1.1537244503078985	0.9684386184909316	True
X	86500000	86550000	1.1537244503078985	1.0056291337761913	True
X	86550000	86600000	1.1537244503078985	0.970018364870624	True
X	86600000	86650000	1.1537244503078985	0.8905794028605266	True
X	86650000	86700000	1.1537244503078985	1.0786439783532145	True
X	86700000	86750000	1.1537244503078985	1.0836938380647594	True
X	86750000	86800000	1.1537244503078985	0.9878755481354426	True
X	86800000	86850000	1.1537244503078985	1.0885394033571554	True
X	86850000	86900000	1.1537244503078985	1.0125067609296283	True
X	86900000	86950000	1.1537244503078985	0.9914601098696639	True
X	86950000	87000000	1.1537244503078985	0.9763617371521957	True
X	87000000	87050000	1.1537244503078985	1.052276611067534	True
X	87050000	87100000	1.1537244503078985	0.9088678356927677	True
X	87100000	87150000	1.1537244503078985	1.0125968841357196	True
X	87150000	87200000	1.1537244503078985	1.009345031268343	True
X	87200000	87250000	1.1537244503078985	0.9390458787972018	True
X	87250000	87300000	1.1537244503078985	0.9253701952812183	True
X	87300000	87350000	1.1537244503078985	0.8728616562744673	True
X	87350000	87400000	1.1537244503078985	1.0245142747525802	True
X	87400000	87450000	1.1537244503078985	0.9036226529960079	True
X	87450000	87500000	1.1537244503078985	0.820742425333782	True
X	87500000	87550000	1.1537244503078985	1.0319935432701093	True
X	87550000	87600000	1.1537244503078985	0.9167337058090345	True
X	87600000	87650000	1.1537244503078985	0.990103960240783	True
X	87650000	87700000	1.1537244503078985	1.1068368771880503	True
X	87700000	87750000	1.1537244503078985	1.0063321573899298	True
X	87750000	87800000	1.1537244503078985	0.9305727088940573	True
X	87800000	87850000	1.1537244503078985	1.0195106021845766	True
X	87850000	87900000	1.1537244503078985	1.1790102212591127	True
X	87900000	87950000	1.1537244503078985	0.9605045318418904	True
X	87950000	88000000	1.1537244503078985	1.0095281102609335	True
X	88000000	88050000	1.1537244503078985	1.093649706644408	True
X	88050000	88100000	1.1537244503078985	0.9686801050737586	True
X	88100000	88150000	1.1537244503078985	0.9393899538179953	True
X	88150000	88200000	1.1537244503078985	1.1418709585254216	True
X	88200000	88250000	1.1537244503078985	0.9338159311208531	True
X	88250000	88300000	1.1537244503078985	1.1070293955300325	True
X	88300000	88350000	1.1537244503078985	1.1610391303132175	True
X	88350000	88400000	1.1537244503078985	1.0420135914154804	True
X	88400000	88450000	1.1537244503078985	1.1509035232467597	True
X	88450000	88500000	3.3431294550316943	0.5	True
X	88500000	88550000	3.3431294550316943	0.5	True
X	88550000	88600000	3.3431294550316943	0.5	True
X	88600000	88650000	3.3431294550316943	0.5	True
X	88650000	88700000	3.3431294550316943	0.5	True
X	88700000	88750000	3.3431294550316943	0.5	True
X	88750000	88800000	3.3431294550316943	0.5	True
X	88800000	88850000	3.3431294550316943	0.5	True
X	88850000	88900000	3.3431294550316943	0.5	True
X	88900000	88950000	3.3431294550316943	0.5	True
X	88950000	89000000	3.3431294550316943	0.5	True
X	89000000	89050000	3.3431294550316943	0.5	True
X	89050000	89100000	3.3431294550316943	0.5	True
X	89100000	89150000	3.3431294550316943	0.5	True
X	89150000	89200000	3.3431294550316943	0.5	True
X	89200000	89250000	3.3431294550316943	0.5	True
X	89250000	89300000	3.3431294550316943	0.5	True
X	89300000	89350000	3.3431294550316943	0.5	True
X	89350000	89400000	3.3431294550316943	0.5	True
X	89400000	89450000	3.3431294550316943	0.5	True
X	89450000	89500000	3.3431294550316943	0.5	True
X	89500000	89550000	3.3431294550316943	0.5	True
X	89550000	89600000	3.3431294550316943	0.5	True
X	89600000	89650000	3.3431294550316943	0.5	True
X	89650000	89700000	3.3431294550316943	0.5	True
X	89700000	89750000	3.3431294550316943	0.5	True
X	89750000	89800000	3.3431294550316943	0.5	True
X	89800000	89850000	3.3431294550316943	0.5	True
X	89850000	89900000	3.3431294550316943	0.5	True
X	89900000	89950000	3.3431294550316943	0.5	True
X	89950000	90000000	3.3431294550316943	0.5	True
X	90000000	90050000	3.3431294550316943	0.5	True
X	90050000	90100000	3.3431294550316943	0.5	True
X	90100000	90150000	3.3431294550316943	0.5	True
X	90150000	90200000	3.3431294550316943	0.5	True
X	90200000	90250000	3.3431294550316943	0.5	True
X	90250000	90300000	3.3431294550316943	0.5	True
X	90300000	90350000	3.3431294550316943	0.5	True
X	90350000	90400000	3.3431294550316943	0.5	True
X	90400000	90450000	3.3431294550316943	0.5	True
X	90450000	90500000	3.3431294550316943	0.5	True
X	90500000	90550000	3.3431294550316943	0.5	True
X	90550000	90600000	3.3431294550316943	0.5	True
X	90600000	90650000	3.3431294550316943	0.5636069521262679	True
X	90650000	90700000	3.3431294550316943	0.5	True
X	90700000	90750000	3.3431294550316943	0.5	True
X	90750000	90800000	3.3431294550316943	0.5	True
X	90800000	90850000	3.3431294550316943	0.5	True
X	90850000	90900000	3.3431294550316943	0.5	True
X	90900000	90950000	3.3431294550316943	0.5	True
X	90950000	91000000	3.3431294550316943	0.5	True
X	91000000	91050000	3.3431294550316943	0.5	True
X	91050000	91100000	3.3431294550316943	0.5	True
X	91100000	91150000	3.3431294550316943	0.5	True
X	91150000	91200000	3.3431294550316943	0.5	True
X	91200000	91250000	3.3431294550316943	0.5	True
X	91250000	91300000	3.3431294550316943	0.5	True
X	91300000	91350000	3.3431294550316943	0.5	True
X	91350000	91400000	3.3431294550316943	0.5	True
X	91400000	91450000	3.3431294550316943	0.5	True
X	91450000	91500000	3.3431294550316943	0.5	True
X	91500000	91550000	3.3431294550316943	0.5	True
X	91550000	91600000	3.3431294550316943	0.5	True
X	91600000	91650000	3.3431294550316943	0.5	True
X	91650000	91700000	3.3431294550316943	0.5	True
X	91700000	91750000	3.3431294550316943	0.5	True
X	91750000	91800000	3.3431294550316943	0.5	True
X	91800000	91850000	3.3431294550316943	0.5	True
X	91850000	91900000	3.3431294550316943	0.5	True
X	91900000	91950000	3.3431294550316943	0.5	True
X	91950000	92000000	3.3431294550316943	0.5	True
X	92000000	92050000	3.3431294550316943	0.5	True
X	92050000	92100000	3.3431294550316943	0.5	True
X	92100000	92150000	3.3431294550316943	0.5	True
X	92150000	92200000	3.3431294550316943	0.5	True
X	92200000	92250000	3.3431294550316943	0.5	True
X	92250000	92300000	3.3431294550316943	0.5	True
X	92300000	92350000	3.3431294550316943	0.5	True
X	92350000	92400000	1.1332758898371171	1.0454884884672364	True
X	92400000	92450000	1.1332758898371171	1.0370504236383988	True
X	92450000	92500000	1.1332758898371171	1.1441805844569892	True
X	92500000	92550000	1.1332758898371171	1.0098783323050649	True
X	92550000	92600000	1.1332758898371171	1.0056548108992083	True
X	92600000	92650000	1.1332758898371171	0.9323522753331267	True
X	92650000	92700000	1.1332758898371171	1.0741038121931097	True
X	92700000	92750000	1.1332758898371171	1.0942561913430184	True
X	92750000	92800000	1.1332758898371171	1.20780495850113	True
X	92800000	92850000	1.1332758898371171	1.0695543551422086	True
X	92850000	92900000	1.1332758898371171	0.9896125314672738	True
X	92900000	92950000	1.1332758898371171	1.17840426741947	True
X	92950000	93000000	1.1332758898371171	1.0306612980596594	True
X	93000000	93050000	1.1332758898371171	1.0185366674933438	True
X	93050000	93100000	1.1332758898371171	1.0137596902793111	True
X	93100000	93150000	1.1332758898371171	1.085486904584468	True
X	93150000	93200000	1.1332758898371171	1.0227105326399029	True
X	93200000	93250000	1.1332758898371171	0.97000754053589	True
X	93250000	93300000	1.1332758898371171	1.0749920575403344	True
X	93300000	93350000	1.1332758898371171	0.9227514667995933	True
X	93350000	93400000	1.1332758898371171	0.9510739234291696	True
X	93400000	93450000	1.1332758898371171	1.0140581093170384	True
X	93450000	93500000	1.1332758898371171	1.1103532751134686	True
X	93500000	93550000	1.1332758898371171	1.0724418336423387	True
X	93550000	93600000	1.1332758898371171	1.114245800319245	True
X	93600000	93650000	1.1332758898371171	0.8217164803160253	True
X	93650000	93700000	1.1332758898371171	1.104447681676703	True
X	93700000	93750000	1.1332758898371171	0.8977314585836891	True
X	93750000	93800000	1.1332758898371171	0.855284515815976	True
X	93800000	93850000	1.1332758898371171	0.89003777336813	True
X	93850000	93900000	1.1332758898371171	0.876942595051296	True
X	93900000	93950000	1.1332758898371171	1.0419526301196553	True
X	93950000	94000000	1.1332758898371171	0.9454498564865372	True
X	94000000	94050000	1.1332758898371171	1.0266803698721407	True
X	94050000	94100000	1.1332758898371171	1.193805218265785	True
X	94100000	94150000	1.1332758898371171	0.8695249636573076	True
X	94150000	94200000	1.1332758898371171	1.0739520993926959	True
X	94200000	94250000	1.1332758898371171	0.9377111407935323	True
X	94250000	94300000	1.1332758898371171	1.0822221995414807	True
X	94300000	94350000	1.1332758898371171	0.9733238064553921	True
X	94350000	94400000	1.1332758898371171	0.9513296003993778	True
X	94400000	94450000	1.1332758898371171	0.9090497378493109	True
X	94450000	94500000	1.1332758898371171	0.9706985637253965	True
X	94500000	94550000	1.1332758898371171	1.0306856272397489	True
X	94550000	94600000	1.1332758898371171	1.140625146116847	True
X	94600000	94650000	1.1332758898371171	0.9580167298623017	True
X	94650000	94700000	1.1332758898371171	0.9790514962846504	True
X	94700000	94750000	1.1332758898371171	1.1635675546073043	True
X	94750000	94800000	1.1332758898371171	1.0802729833862235	True
X	94800000	94850000	1.1332758898371171	0.9411814948731221	True
X	94850000	94900000	1.1332758898371171	1.064951417532539	True
X	94900000	94950000	1.1332758898371171	1.0765682412620037	True
X	94950000	95000000	1.1332758898371171	1.0535065877983911	True
X	95000000	95050000	1.1332758898371171	1.0366102638334702	True
X	95050000	95100000	1.1332758898371171	0.9463838791829045	True
X	95100000	95150000	1.1332758898371171	0.9583068388910322	True
X	95150000	95200000	1.1332758898371171	1.0339469372121184	True
X	95200000	95250000	1.1332758898371171	0.9912823377841652	True
X	95250000	95300000	1.1332758898371171	0.9014391218512272	True
X	95300000	95350000	1.1332758898371171	0.8774762369455221	True
X	95350000	95400000	1.1332758898371171	1.0180926024512158	True
X	95400000	95450000	1.1332758898371171	1.0093261141094407	True
X	95450000	95500000	1.1332758898371171	1.0877909155743961	True
X	95500000	95550000	1.1332758898371171	0.9170534446457417	True
X	95550000	95600000	1.1332758898371171	1.1470050363031044	True
X	95600000	95650000	1.1332758898371171	0.9460665367490332	True
X	95650000	95700000	1.1332758898371171	1.1774788297267267	True
X	95700000	95750000	1.1332758898371171	1.0136452331496053	True
X	95750000	95800000	1.1332758898371171	0.9414392450989537	True
X	95800000	95850000	1.1332758898371171	1.0627131155163212	True
X	95850000	95900000	1.1332758898371171	0.915381672084436	True
X	95900000	95950000	1.1332758898371171	1.0715872718973918	True
X	95950000	96000000	1.1332758898371171	1.1007260078479404	True
X	96000000	96050000	1.1332758898371171	1.062913367506241	True
X	96050000	96100000	1.1332758898371171	1.046516373196953	True
X	96100000	96150000	1.1332758898371171	0.9871130253108776	True
X	96150000	96200000	1.1332758898371171	0.8826206059612859	True
X	96200000	96250000	1.1332758898371171	1.1187264723769048	True
X	96250000	96300000	1.1332758898371171	1.0418995777838211	True
X	96300000	96350000	1.1332758898371171	1.042311147293631	True
X	96350000	96400000	1.1332758898371171	0.9535234596706289	True
X	96400000	96450000	1.1332758898371171	0.9909931301482262	True
X	96450000	96500000	1.1332758898371171	1.107045580162896	True
X	96500000	96550000	1.1332758898371171	0.9599584556687807	True
X	96550000	96600000	1.1332758898371171	1.1212246394866725	True
X	96600000	96650000	1.1332758898371171	1.1861207309789763	True
X	96650000	96700000	1.1332758898371171	1.1689575292707897	True
X	96700000	96750000	1.1332758898371171	1.0429409720945955	True
X	96750000	96800000	1.1332758898371171	1.0855883251340535	True
X	96800000	96850000	1.1332758898371171	1.0753236065767904	True
X	96850000	96900000	1.1332758898371171	1.1664511217882632	True
X	96900000	96950000	1.1332758898371171	1.1720630076595124	True
X	96950000	97000000	1.1332758898371171	1.1689130927662164	True
X	97000000	97050000	1.1332758898371171	1.126486391102736	True
X	97050000	97100000	1.1332758898371171	1.014729530660764	True
X	97100000	97150000	1.1332758898371171	0.9461951229098683	True
X	97150000	97200000	1.1332758898371171	1.0312410456453807	True
X	97200000	97250000	1.1332758898371171	0.9318610184326264	True
X	97250000	97300000	1.1332758898371171	1.0891918844148851	True
X	97300000	97350000	1.1332758898371171	1.1525590729612836	True
X	97350000	97400000	1.1332758898371171	1.1517708177621064	True
X	97400000	97450000	1.1332758898371171	1.0625616458251743	True
X	97450000	97500000	1.1332758898371171	1.086381330853272	True
X	97500000	97550000	1.1332758898371171	0.9977293364292574	True
X	97550000	97600000	1.1332758898371171	1.0051317481922573	True
X	97600000	97650000	1.1332758898371171	1.0812789669762908	True
X	97650000	97700000	1.1332758898371171	1.0110044771722901	True
X	97700000	97750000	1.1332758898371171	1.156700988308333	True
X	97750000	97800000	1.1332758898371171	1.042079023338433	True
X	97800000	97850000	1.1332758898371171	1.0185930548386708	True
X	97850000	97900000	1.1332758898371171	0.9197288253770691	True
X	97900000	97950000	1.1332758898371171	0.8765395073893704	True
X	97950000	98000000	1.1332758898371171	1.020189012399292	True
X	98000000	98050000	1.1332758898371171	0.9767300986076346	True
X	98050000	98100000	1.1332758898371171	0.8233094746249406	True
X	98100000	98150000	1.1332758898371171	1.1378535309261095	True
X	98150000	98200000	1.1332758898371171	1.0444998243210635	True
X	98200000	98250000	1.1332758898371171	0.9838289016369169	True
X	98250000	98300000	1.1332758898371171	1.0708884401154988	True
X	98300000	98350000	1.1332758898371171	1.0021492207260168	True
X	98350000	98400000	1.1332758898371171	1.0268039067771388	True
X	98400000	98450000	1.1332758898371171	1.0121410711610552	True
X	98450000	98500000	1.1332758898371171	0.8956927684436714	True
X	98500000	98550000	1.1332758898371171	1.0770796148698893	True
X	98550000	98600000	1.1332758898371171	1.0791451682440918	True
X	98600000	98650000	1.1332758898371171	1.055405795003158	True
X	98650000	98700000	1.1332758898371171	0.8170354040066294	True
X	98700000	98750000	1.1332758898371171	1.0072792839880613	True
X	98750000	98800000	1.1332758898371171	0.9258913750728932	True
X	98800000	98850000	1.1332758898371171	0.8102872882962493	True
X	98850000	98900000	1.1332758898371171	1.0257603904310113	True
X	98900000	98950000	1.1332758898371171	0.9704919288737864	True
X	98950000	99000000	1.1332758898371171	1.024089850909491	True
X	99000000	99050000	1.1332758898371171	1.0265755289752427	True
X	99050000	99100000	1.1332758898371171	0.9874493884319268	True
X	99100000	99150000	1.1332758898371171	0.9813558010300095	True
X	99150000	99200000	1.1332758898371171	0.9377190420970376	True
X	99200000	99250000	1.1332758898371171	0.9910120201746165	True
X	99250000	99300000	1.1332758898371171	0.9444050317544703	True
X	99300000	99350000	1.1332758898371171	1.0289444239439456	True
X	99350000	99400000	1.1332758898371171	1.0231967156084552	True
X	99400000	99450000	1.1332758898371171	0.8830719645601406	True
X	99450000	99500000	1.1332758898371171	1.0208176326041445	True
X	99500000	99550000	1.1332758898371171	0.9385178199855113	True
X	99550000	99600000	1.1332758898371171	1.0247605943168157	True
X	99600000	99650000	1.1332758898371171	1.035468521523855	True
X	99650000	99700000	1.1332758898371171	1.1043957792103107	True
X	99700000	99750000	1.1332758898371171	0.9929423087632623	True
X	99750000	99800000	1.1332758898371171	1.0439494417953366	True
X	99800000	99850000	1.1332758898371171	0.9404609875063463	True
X	99850000	99900000	1.1332758898371171	1.2100206263706672	True
X	99900000	99950000	1.1332758898371171	1.0182957103958323	True
X	99950000	100000000	1.1332758898371171	1.0008490374772998	True
X	100000000	100050000	1.1332758898371171	1.092826450811268	True
X	100050000	100100000	1.1332758898371171	1.0595511134650288	True
X	100100000	100150000	1.1332758898371171	1.0479693865749717	True
X	100150000	100200000	1.1332758898371171	1.053998716347119	True
X	100200000	100250000	1.1332758898371171	0.9093653003223766	True
X	100250000	100300000	1.1332758898371171	1.0405628366744804	True
X	100300000	100350000	1.1332758898371171	0.9627478043244633	True
X	100350000	100400000	1.1332758898371171	1.0632560212704516	True
X	100400000	100450000	1.1332758898371171	0.9168520635757985	True
X	100450000	100500000	1.1332758898371171	1.0276410533193516	True
X	100500000	100550000	1.1332758898371171	1.0293082583553554	True
X	100550000	100600000	1.1332758898371171	1.1232191330625232	True
X	100600000	100650000	1.1332758898371171	0.9628696592020798	True
X	100650000	100700000	1.1332758898371171	1.119666262733398	True
X	100700000	100750000	1.1332758898371171	0.9887155226073261	True
X	100750000	100800000	1.1332758898371171	0.8510234667074007	True
X	100800000	100850000	1.1332758898371171	1.0049647695809945	True
X	100850000	100900000	1.1332758898371171	0.9155836870586392	True
X	100900000	100950000	1.1332758898371171	0.9057425922998397	True
X	100950000	101000000	1.1332758898371171	0.9811921730433326	True
X	101000000	101050000	1.1332758898371171	1.026659742770104	True
X	101050000	101100000	1.1332758898371171	0.8361747703983423	True
X	101100000	101150000	1.1332758898371171	0.9763533490339831	True
X	101150000	101200000	1.1332758898371171	1.006889757314924	True
X	101200000	101250000	1.1332758898371171	0.9344800498523379	True
X	101250000	101300000	1.1332758898371171	0.8333844697466551	True
X	101300000	101350000	1.1332758898371171	0.8757358877530143	True
X	101350000	101400000	1.1332758898371171	0.8107879388128044	True
X	101400000	101450000	1.1332758898371171	0.873546115378116	True
X	101450000	101500000	1.1332758898371171	0.5	True
X	101500000	101550000	1.1332758898371171	0.5	True
X	101550000	101600000	1.1332758898371171	0.5	True
X	101600000	101650000	1.1332758898371171	0.5	True
X	101650000	101700000	1.1332758898371171	0.5	True
X	101700000	101750000	1.1332758898371171	0.5	True
X	101750000	101800000	1.1332758898371171	0.9943672732759766	True
X	101800000	101850000	1.1332758898371171	0.9195773306541429	True
X	101850000	101900000	1.1332758898371171	1.055006402505676	True
X	101900000	101950000	1.1332758898371171	0.8778756484677926	True
X	101950000	102000000	1.1332758898371171	1.0323348591631816	True
X	102000000	102050000	1.1332758898371171	0.9893773486222479	True
X	102050000	102100000	1.1332758898371171	1.0538288068991062	True
X	102100000	102150000	1.1332758898371171	0.9949583221083954	True
X	102150000	102200000	1.1332758898371171	0.8914572928874873	True
X	102200000	102250000	1.1332758898371171	1.0827091309673518	True
X	102250000	102300000	1.1332758898371171	1.03499034863668	True
X	102300000	102350000	1.1332758898371171	0.9494838647785793	True
X	102350000	102400000	1.1332758898371171	0.9800305824975151	True
X	102400000	102450000	1.1332758898371171	1.013373270942445	True
X	102450000	102500000	1.1332758898371171	1.0361260201489275	True
X	102500000	102550000	1.1332758898371171	1.0838777040955518	True
X	102550000	102600000	1.1332758898371171	0.9755451942516375	True
X	102600000	102650000	1.1332758898371171	1.0250250216693582	True
X	102650000	102700000	1.1332758898371171	0.9040202587536965	True
X	102700000	102750000	1.1332758898371171	0.9736253014138369	True
X	102750000	102800000	1.1332758898371171	1.0058295761687455	True
X	102800000	102850000	1.1332758898371171	1.0823704903147826	True
X	102850000	102900000	1.1332758898371171	1.0475426372279621	True
X	102900000	102950000	1.1332758898371171	1.1683822790413114	True
X	102950000	103000000	1.1332758898371171	0.9800017678985163	True
X	103000000	103050000	1.1332758898371171	1.06294075936289	True
X	103050000	103100000	1.1332758898371171	1.1540741229604299	True
X	103100000	103150000	1.1332758898371171	0.87230888143975	True
X	103150000	103200000	1.1332758898371171	0.8806496557171075	True
X	103200000	103250000	1.1332758898371171	0.6533765532913102	True
X	103250000	103300000	1.1332758898371171	0.9238917904302271	True
X	103300000	103350000	1.1332758898371171	0.5992625972291115	True
X	103350000	103400000	1.1332758898371171	0.9348827279216128	True
X	103400000	103450000	1.1332758898371171	1.2009701296812905	True
X	103450000	103500000	1.1332758898371171	0.9568428544220398	True
X	103500000	103550000	1.1332758898371171	1.0274740304431422	True
X	103550000	103600000	1.1332758898371171	1.201488114482766	True
X	103600000	103650000	1.1332758898371171	1.0368053679379647	True
X	103650000	103700000	1.1332758898371171	0.985889472775574	True
X	103700000	103750000	1.1332758898371171	1.0391916927339333	True
X	103750000	103800000	1.1332758898371171	0.989203045282484	True
X	103800000	103850000	1.1332758898371171	1.0106525408613383	True
X	103850000	103900000	1.1332758898371171	1.0487706204633074	True
X	103900000	103950000	1.1332758898371171	0.9407587655531614	True
X	103950000	104000000	1.1332758898371171	0.9514965482913055	True
X	104000000	104050000	1.1332758898371171	0.9808381921065273	True
X	104050000	104100000	1.1332758898371171	1.0033742936242218	True
X	104100000	104150000	1.1332758898371171	0.9244310159276669	True
X	104150000	104200000	1.1332758898371171	1.0387506550732966	True
X	104200000	104250000	1.1332758898371171	1.0224549938452738	True
X	104250000	104300000	1.1332758898371171	0.9198127807828299	True
X	104300000	104350000	1.1332758898371171	1.0057065459589045	True
X	104350000	104400000	1.1332758898371171	0.9804127033367196	True
X	104400000	104450000	1.1332758898371171	1.0671351216668503	True
X	104450000	104500000	1.1332758898371171	0.992068676693918	True
X	104500000	104550000	1.1332758898371171	1.0593953511133771	True
X	104550000	104600000	1.1332758898371171	1.0424977050775444	True
X	104600000	104650000	1.1332758898371171	1.0424906633911384	True
X	104650000	104700000	1.1332758898371171	1.0113744458367657	True
X	104700000	104750000	1.1332758898371171	1.1465415401510932	True
X	104750000	104800000	1.1332758898371171	1.0387866657597349	True
X	104800000	104850000	1.1332758898371171	1.1697954270980866	True
X	104850000	104900000	1.1332758898371171	0.978069270386622	True
X	104900000	104950000	1.1332758898371171	1.0766999091247884	True
X	104950000	105000000	1.1332758898371171	1.0267318643949175	True
X	105000000	105050000	1.1332758898371171	0.9757139842931246	True
X	105050000	105100000	1.1332758898371171	0.9546623191131915	True
X	105100000	105150000	1.1332758898371171	0.9895298625481027	True
X	105150000	105200000	1.1332758898371171	1.0953798996907262	True
X	105200000	105250000	1.1332758898371171	0.9993387761784285	True
X	105250000	105300000	1.1332758898371171	1.012103306960453	True
X	105300000	105350000	1.1332758898371171	0.9202306805061164	True
