chr	pos_start	pos_end	comp_name	comp_rank	continous_rank
chrX	32630001	32640000	B.2.1.1.1.2.1	0.25	0.203488372093023
chrX	32640001	32650000	B.2.1.1.1.2.1	0.25	0.203488372093023
chrX	32650001	32660000	B.2.1.1.1.2.1	0.25	0.203488372093023
chrX	32660001	32670000	B.2.1.1.1.2.1	0.25	0.203488372093023
chrX	32670001	32680000	B.2.1.1.1.2.1	0.25	0.203488372093023
chrX	32680001	32690000	B.2.1.1.1.2.1	0.25	0.203488372093023
chrX	32690001	32700000	B.2.1.1.1.2.1	0.25	0.203488372093023
chrX	32700001	32710000	B.2.1.1.1.2.1	0.25	0.203488372093023
chrX	32710001	32720000	B.2.1.1.1.2.1	0.25	0.203488372093023
chrX	32720001	32730000	B.2.1.1.1.2.1	0.25	0.203488372093023
chrX	32730001	32740000	B.2.1.1.1.2.1	0.25	0.203488372093023
chrX	32740001	32750000	B.2.1.1.1.2.1	0.25	0.203488372093023
chrX	32750001	32760000	B.2.1.1.1.2.1	0.25	0.203488372093023
chrX	32760001	32770000	B.2.1.1.1.2.1	0.25	0.203488372093023
chrX	32770001	32780000	B.2.1.1.1.2.1	0.25	0.203488372093023
chrX	32780001	32790000	B.2.1.1.1.2.1	0.25	0.203488372093023
chrX	32790001	32800000	B.2.1.1.1.2.1	0.25	0.203488372093023
chrX	32800001	32810000	B.1.1.1.2.1.2.2.1	0.5	0.517441860465116
chrX	32810001	32820000	B.1.1.1.2.1.2.2.1	0.5	0.517441860465116
chrX	32820001	32830000	B.1.1.1.2.1.2.2.1	0.5	0.517441860465116
chrX	32830001	32840000	B.1.1.1.2.1.2.2.1	0.5	0.517441860465116
chrX	32840001	32850000	B.1.1.1.2.1.2.2.1	0.5	0.517441860465116
chrX	32850001	32860000	B.1.1.1.2.1.2.2.1	0.5	0.517441860465116
chrX	32860001	32870000	B.1.1.1.2.1.2.2.1	0.5	0.517441860465116
chrX	32870001	32880000	B.1.1.1.2.1.2.2.1	0.5	0.517441860465116
chrX	32880001	32890000	B.1.1.1.2.1.2.2.1	0.5	0.517441860465116
chrX	32890001	32900000	B.1.1.1.2.1.2.2.1	0.5	0.517441860465116
chrX	32900001	32910000	B.1.1.1.2.1.2.2.1	0.5	0.517441860465116
chrX	32910001	32920000	B.1.1.1.2.1.2.2.1	0.5	0.517441860465116
chrX	32920001	32930000	B.1.1.1.2.1.2.2.1	0.5	0.517441860465116
chrX	32930001	32940000	B.1.1.1.2.1.2.2.1	0.5	0.517441860465116
chrX	32940001	32950000	B.1.1.1.2.1.2.2.1	0.5	0.517441860465116
chrX	32950001	32960000	B.1.1.1.2.1.2.2.1	0.5	0.517441860465116
chrX	32960001	32970000	B.1.1.1.2.1.2.2.1	0.5	0.517441860465116
chrX	32970001	32980000	B.1.1.1.2.1.2.2.1	0.5	0.517441860465116
chrX	32980001	32990000	B.1.1.1.2.1.2.2.1	0.5	0.517441860465116
chrX	32990001	3.3e+07	B.1.1.1.2.1.2.2.1	0.5	0.517441860465116
chrX	33000001	33010000	B.1.1.1.2.1.2.2.1	0.5	0.517441860465116
chrX	33010001	33020000	B.1.1.1.2.1.2.2.1	0.5	0.517441860465116
chrX	33020001	33030000	B.1.1.1.2.1.2.2.1	0.5	0.517441860465116
chrX	33030001	33040000	B.1.1.1.2.1.2.2.1	0.5	0.517441860465116
chrX	33040001	33050000	B.1.1.1.2.1.2.2.1	0.5	0.517441860465116
chrX	33050001	33060000	B.1.1.1.2.1.2.2.2	0.5	0.511627906976744
chrX	33060001	33070000	B.1.1.1.2.1.2.2.2	0.5	0.511627906976744
chrX	33070001	33080000	B.1.1.1.2.1.2.2.2	0.5	0.511627906976744
chrX	33080001	33090000	B.1.1.1.2.1.2.2.2	0.5	0.511627906976744
chrX	33090001	33100000	B.1.1.1.2.1.2.2.2	0.5	0.511627906976744
chrX	33100001	33110000	B.1.1.1.2.1.2.2.2	0.5	0.511627906976744
chrX	33110001	33120000	B.1.1.1.2.1.2.2.2	0.5	0.511627906976744
chrX	33120001	33130000	B.1.1.1.2.1.2.2.2	0.5	0.511627906976744
chrX	33130001	33140000	B.1.1.1.2.1.2.2.2	0.5	0.511627906976744
chrX	33140001	33150000	B.1.1.1.2.1.2.2.2	0.5	0.511627906976744
chrX	33150001	33160000	B.1.1.1.2.1.2.2.2	0.5	0.511627906976744
chrX	33160001	33170000	B.1.1.1.2.1.2.2.2	0.5	0.511627906976744
chrX	33170001	33180000	B.1.1.1.2.1.2.2.2	0.5	0.511627906976744
chrX	33180001	33190000	B.1.1.1.2.1.2.2.2	0.5	0.511627906976744
chrX	33190001	33200000	B.1.1.1.2.1.2.2.2	0.5	0.511627906976744
chrX	33200001	33210000	B.2.1.1.2.1.2.2	0.25	0.168604651162791
chrX	33210001	33220000	B.2.1.1.2.1.2.2	0.25	0.168604651162791
chrX	33220001	33230000	B.2.1.1.2.1.2.2	0.25	0.168604651162791
chrX	33230001	33240000	B.2.1.1.2.1.2.2	0.25	0.168604651162791
chrX	33240001	33250000	B.2.1.1.2.1.2.2	0.25	0.168604651162791
chrX	33250001	33260000	B.2.1.1.2.1.2.2	0.25	0.168604651162791
chrX	33260001	33270000	B.2.1.1.2.1.2.2	0.25	0.168604651162791
chrX	33270001	33280000	B.2.1.1.2.1.2.2	0.25	0.168604651162791
chrX	33280001	33290000	B.2.1.1.2.1.2.2	0.25	0.168604651162791
chrX	33290001	33300000	B.2.1.1.2.1.2.2	0.25	0.168604651162791
chrX	33300001	33310000	B.2.1.1.2.1.2.2	0.25	0.168604651162791
chrX	33310001	33320000	B.2.1.1.2.1.2.2	0.25	0.168604651162791
chrX	33320001	33330000	B.2.1.1.2.1.2.2	0.25	0.168604651162791
chrX	33330001	33340000	B.2.1.1.2.1.2.2	0.25	0.168604651162791
chrX	33340001	33350000	B.2.1.1.2.1.2.2	0.25	0.168604651162791
chrX	33350001	33360000	B.2.1.1.2.1.2.2	0.25	0.168604651162791
chrX	33360001	33370000	B.2.1.1.2.1.2.2	0.25	0.168604651162791
chrX	33370001	33380000	B.2.1.1.2.1.2.2	0.25	0.168604651162791
chrX	33380001	33390000	B.2.1.1.2.1.2.2	0.25	0.168604651162791
chrX	33390001	33400000	B.2.1.1.2.1.2.2	0.25	0.168604651162791
chrX	33400001	33410000	B.2.1.1.2.1.2.2	0.25	0.168604651162791
chrX	33410001	33420000	B.2.1.1.2.1.2.2	0.25	0.168604651162791
chrX	33420001	33430000	B.2.1.1.2.1.2.2	0.25	0.168604651162791
chrX	33430001	33440000	B.2.1.1.2.1.2.2	0.25	0.168604651162791
chrX	33440001	33450000	B.2.1.1.2.1.2.2	0.25	0.168604651162791
chrX	33450001	33460000	B.1.2.2.1	0.375	0.284883720930233
chrX	33460001	33470000	B.1.2.2.1	0.375	0.284883720930233
chrX	33470001	33480000	B.1.2.2.1	0.375	0.284883720930233
chrX	33480001	33490000	B.1.2.2.1	0.375	0.284883720930233
chrX	33490001	33500000	B.1.2.2.1	0.375	0.284883720930233
chrX	33500001	33510000	B.1.2.2.1	0.375	0.284883720930233
chrX	33510001	33520000	B.1.2.2.1	0.375	0.284883720930233
chrX	33520001	33530000	B.1.2.2.1	0.375	0.284883720930233
chrX	33530001	33540000	B.1.2.2.1	0.375	0.284883720930233
chrX	33540001	33550000	B.1.2.2.1	0.375	0.284883720930233
chrX	33550001	33560000	B.1.2.2.1	0.375	0.284883720930233
chrX	33560001	33570000	B.1.2.2.1	0.375	0.284883720930233
chrX	33570001	33580000	B.1.2.2.1	0.375	0.284883720930233
chrX	33580001	33590000	B.1.2.2.1	0.375	0.284883720930233
chrX	33590001	33600000	B.1.2.2.1	0.375	0.284883720930233
chrX	33600001	33610000	B.1.2.2.1	0.375	0.284883720930233
chrX	33610001	33620000	B.1.2.2.1	0.375	0.284883720930233
chrX	33620001	33630000	B.1.2.2.1	0.375	0.284883720930233
chrX	33630001	33640000	B.1.2.2.1	0.375	0.284883720930233
chrX	33640001	33650000	B.1.2.2.1	0.375	0.284883720930233
chrX	33650001	33660000	B.1.2.1.2.1.2.2	0.375	0.296511627906977
chrX	33660001	33670000	B.1.2.1.2.1.2.2	0.375	0.296511627906977
chrX	33670001	33680000	B.1.2.1.2.1.2.2	0.375	0.296511627906977
chrX	33680001	33690000	B.1.2.1.2.1.2.2	0.375	0.296511627906977
chrX	33690001	33700000	B.1.2.1.2.1.2.2	0.375	0.296511627906977
chrX	33700001	33710000	B.1.2.1.2.1.2.2	0.375	0.296511627906977
chrX	33710001	33720000	B.1.2.1.2.1.2.2	0.375	0.296511627906977
chrX	33720001	33730000	B.1.2.1.2.1.2.2	0.375	0.296511627906977
chrX	33730001	33740000	B.1.2.1.2.1.2.2	0.375	0.296511627906977
chrX	33740001	33750000	B.1.2.1.2.1.2.2	0.375	0.296511627906977
chrX	33750001	33760000	B.1.2.1.2.1.2.2	0.375	0.296511627906977
chrX	33760001	33770000	B.1.2.1.2.1.2.2	0.375	0.296511627906977
chrX	33770001	33780000	B.1.2.1.2.1.2.2	0.375	0.296511627906977
chrX	33780001	33790000	B.1.2.1.2.1.2.2	0.375	0.296511627906977
chrX	33790001	33800000	B.1.2.1.2.1.2.2	0.375	0.296511627906977
chrX	33800001	33810000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	33810001	33820000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	33820001	33830000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	33830001	33840000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	33840001	33850000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	33850001	33860000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	33860001	33870000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	33870001	33880000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	33880001	33890000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	33890001	33900000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	33900001	33910000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	33910001	33920000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	33920001	33930000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	33930001	33940000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	33940001	33950000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	33950001	33960000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	33960001	33970000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	33970001	33980000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	33980001	33990000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	33990001	3.4e+07	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	34000001	34010000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	34010001	34020000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	34020001	34030000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	34030001	34040000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	34040001	34050000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	34050001	34060000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	34060001	34070000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	34070001	34080000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	34080001	34090000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	34090001	34100000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	34100001	34110000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	34110001	34120000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	34120001	34130000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	34130001	34140000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	34140001	34150000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	34150001	34160000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	34160001	34170000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	34170001	34180000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	34180001	34190000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	34190001	34200000	B.2.2.1.2.1.1	0.125	0.0465116279069768
chrX	34200001	34210000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34210001	34220000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34220001	34230000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34230001	34240000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34240001	34250000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34250001	34260000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34260001	34270000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34270001	34280000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34280001	34290000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34290001	34300000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34300001	34310000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34310001	34320000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34320001	34330000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34330001	34340000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34340001	34350000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34350001	34360000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34360001	34370000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34370001	34380000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34380001	34390000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34390001	34400000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34400001	34410000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34410001	34420000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34420001	34430000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34430001	34440000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34440001	34450000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34450001	34460000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34460001	34470000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34470001	34480000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34480001	34490000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34490001	34500000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34500001	34510000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34510001	34520000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34520001	34530000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34530001	34540000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34540001	34550000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34550001	34560000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34560001	34570000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34570001	34580000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34580001	34590000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34590001	34600000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34600001	34610000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34610001	34620000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34620001	34630000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34630001	34640000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34640001	34650000	B.2.1.1.2.2.1	0.25	0.162790697674419
chrX	34650001	34660000	B.2.1.1.2.1.1	0.25	0.180232558139535
chrX	34660001	34670000	B.2.1.1.2.1.1	0.25	0.180232558139535
chrX	34670001	34680000	B.2.1.1.2.1.1	0.25	0.180232558139535
chrX	34680001	34690000	B.2.1.1.2.1.1	0.25	0.180232558139535
chrX	34690001	34700000	B.2.1.1.2.1.1	0.25	0.180232558139535
chrX	34700001	34710000	B.2.1.1.2.1.1	0.25	0.180232558139535
chrX	34710001	34720000	B.2.1.1.2.1.1	0.25	0.180232558139535
chrX	34720001	34730000	B.2.1.1.2.1.1	0.25	0.180232558139535
chrX	34730001	34740000	B.2.1.1.2.1.1	0.25	0.180232558139535
chrX	34740001	34750000	B.2.1.1.2.1.1	0.25	0.180232558139535
chrX	34750001	34760000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	34760001	34770000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	34770001	34780000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	34780001	34790000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	34790001	34800000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	34800001	34810000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	34810001	34820000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	34820001	34830000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	34830001	34840000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	34840001	34850000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	34850001	34860000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	34860001	34870000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	34870001	34880000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	34880001	34890000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	34890001	34900000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	34900001	34910000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	34910001	34920000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	34920001	34930000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	34930001	34940000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	34940001	34950000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	34950001	34960000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	34960001	34970000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	34970001	34980000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	34980001	34990000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	34990001	3.5e+07	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35000001	35010000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35010001	35020000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35020001	35030000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35030001	35040000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35040001	35050000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35050001	35060000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35060001	35070000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35070001	35080000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35080001	35090000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35090001	35100000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35100001	35110000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35110001	35120000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35120001	35130000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35130001	35140000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35140001	35150000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35150001	35160000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35160001	35170000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35170001	35180000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35180001	35190000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35190001	35200000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35200001	35210000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35210001	35220000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35220001	35230000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35230001	35240000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35240001	35250000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35250001	35260000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35260001	35270000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35270001	35280000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35280001	35290000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35290001	35300000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35300001	35310000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35310001	35320000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35320001	35330000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35330001	35340000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35340001	35350000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35350001	35360000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35360001	35370000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35370001	35380000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35380001	35390000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35390001	35400000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35400001	35410000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35410001	35420000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35420001	35430000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35430001	35440000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35440001	35450000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35450001	35460000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35460001	35470000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35470001	35480000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35480001	35490000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35490001	35500000	B.2.2.1.2.1.2	0.125	0.0406976744186047
chrX	35500001	35510000	B.2.1.2.2.2.2.1	0.25	0.0697674418604651
chrX	35510001	35520000	B.2.1.2.2.2.2.1	0.25	0.0697674418604651
chrX	35520001	35530000	B.2.1.2.2.2.2.1	0.25	0.0697674418604651
chrX	35530001	35540000	B.2.1.2.2.2.2.1	0.25	0.0697674418604651
chrX	35540001	35550000	B.2.1.2.2.2.2.1	0.25	0.0697674418604651
chrX	35550001	35560000	B.2.1.2.2.2.2.1	0.25	0.0697674418604651
chrX	35560001	35570000	B.2.1.2.2.2.2.1	0.25	0.0697674418604651
chrX	35570001	35580000	B.2.1.2.2.2.2.1	0.25	0.0697674418604651
chrX	35580001	35590000	B.2.1.2.2.2.2.1	0.25	0.0697674418604651
chrX	35590001	35600000	B.2.1.2.2.2.2.1	0.25	0.0697674418604651
chrX	35600001	35610000	B.2.1.2.2.2.2.1	0.25	0.0697674418604651
chrX	35610001	35620000	B.2.1.2.2.2.2.1	0.25	0.0697674418604651
chrX	35620001	35630000	B.2.1.2.2.2.2.1	0.25	0.0697674418604651
chrX	35630001	35640000	B.2.1.2.2.2.2.1	0.25	0.0697674418604651
chrX	35640001	35650000	B.2.1.2.2.2.2.1	0.25	0.0697674418604651
chrX	35650001	35660000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35660001	35670000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35670001	35680000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35680001	35690000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35690001	35700000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35700001	35710000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35710001	35720000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35720001	35730000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35730001	35740000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35740001	35750000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35750001	35760000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35760001	35770000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35770001	35780000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35780001	35790000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35790001	35800000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35800001	35810000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35810001	35820000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35820001	35830000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35830001	35840000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35840001	35850000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35850001	35860000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35860001	35870000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35870001	35880000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35880001	35890000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35890001	35900000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35900001	35910000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35910001	35920000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35920001	35930000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35930001	35940000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35940001	35950000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35950001	35960000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35960001	35970000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35970001	35980000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35980001	35990000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	35990001	3.6e+07	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	36000001	36010000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	36010001	36020000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	36020001	36030000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	36030001	36040000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	36040001	36050000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	36050001	36060000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	36060001	36070000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	36070001	36080000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	36080001	36090000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	36090001	36100000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	36100001	36110000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	36110001	36120000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	36120001	36130000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	36130001	36140000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	36140001	36150000	B.2.1.2.2.2.2.2	0.25	0.063953488372093
chrX	36150001	36160000	B.2.2.2.2.1	0.125	0.0174418604651163
chrX	36160001	36170000	B.2.2.2.2.1	0.125	0.0174418604651163
chrX	36170001	36180000	B.2.2.2.2.1	0.125	0.0174418604651163
chrX	36180001	36190000	B.2.2.2.2.1	0.125	0.0174418604651163
